latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
1.64132,101.48397,304.7,1.24,1.1,2026-03-22,2019,Aqua,MODIS,61,6.1NRT,294.02,6.19,N
1.39676,101.68376,316.28,1.2,1.09,2026-03-22,2019,Aqua,MODIS,93,6.1NRT,291.95,17.34,N
1.3952,101.69411,340.34,1.19,1.09,2026-03-22,2019,Aqua,MODIS,100,6.1NRT,293.85,55.99,N
1.39364,101.70445,301.97,1.19,1.09,2026-03-22,2019,Aqua,MODIS,46,6.1NRT,291.91,4.46,N
1.38725,101.68237,327.17,1.2,1.09,2026-03-22,2019,Aqua,MODIS,100,6.1NRT,291.51,31.68,N
1.3857,101.69273,347.84,1.19,1.09,2026-03-22,2019,Aqua,MODIS,100,6.1NRT,293.03,73.72,N
1.1023,101.6649,320.9,1.19,1.08,2026-03-22,2019,Aqua,MODIS,100,6.1NRT,293.27,23.01,N
0.81819,103.37437,302.55,1.02,1.01,2026-03-22,2019,Aqua,MODIS,50,6.1NRT,283.11,4.87,N
0.65765,103.2118,306.29,1.02,1.01,2026-03-22,2019,Aqua,MODIS,68,6.1NRT,293.89,6.32,N
0.64881,103.21051,308.44,1.02,1.01,2026-03-22,2019,Aqua,MODIS,75,6.1NRT,294.35,7.88,N
0.24813,102.86434,303.17,1.04,1.02,2026-03-22,2019,Aqua,MODIS,54,6.1NRT,291.47,5.44,N
-1.57189,103.69202,304.7,1,1,2026-03-22,2019,Aqua,MODIS,61,6.1NRT,292.09,5.09,N
3.23326,103.42307,307.87,1.04,1.02,2026-03-22,2019,Aqua,MODIS,73,6.1NRT,293.13,7.51,N
2.91744,103.30568,312.15,1.05,1.02,2026-03-22,2019,Aqua,MODIS,84,6.1NRT,293.56,11.37,N
2.90988,103.29527,303.51,1.05,1.02,2026-03-22,2019,Aqua,MODIS,33,6.1NRT,292.72,5.01,N
2.90851,103.30435,310.81,1.05,1.02,2026-03-22,2019,Aqua,MODIS,81,6.1NRT,294.65,10.32,N
5.05932,103.26078,311.57,1.04,1.02,2026-03-23,0211,Terra,MODIS,56,6.1NRT,296.46,6.01,D
4.02176,103.34509,313.32,1.06,1.03,2026-03-23,0211,Terra,MODIS,48,6.1NRT,300.1,6.41,D
3.97042,103.37911,315.18,1.06,1.03,2026-03-23,0211,Terra,MODIS,57,6.1NRT,300.05,6.57,D
3.22647,103.41596,313.98,1.08,1.04,2026-03-23,0211,Terra,MODIS,47,6.1NRT,298.13,7.08,D
3.2251,103.42542,318.83,1.08,1.04,2026-03-23,0211,Terra,MODIS,65,6.1NRT,297.72,11.35,D
1.81396,104.1142,311.23,1.21,1.09,2026-03-23,0211,Terra,MODIS,61,6.1NRT,292.68,7.99,D
1.85348,101.65625,321.02,1,1,2026-03-23,0211,Terra,MODIS,43,6.1NRT,300.32,11.93,D
1.8422,101.67249,342.21,1,1,2026-03-23,0211,Terra,MODIS,91,6.1NRT,305.28,38.15,D
1.80206,101.70256,326.46,1,1,2026-03-23,0211,Terra,MODIS,53,6.1NRT,302.87,14.54,D
1.79327,101.70135,375.61,1,1,2026-03-23,0211,Terra,MODIS,100,6.1NRT,304.98,126.45,D
1.79202,101.71008,337.76,1,1,2026-03-23,0211,Terra,MODIS,89,6.1NRT,300.82,29.82,D
1.78449,101.70013,321.25,1,1,2026-03-23,0211,Terra,MODIS,34,6.1NRT,302.22,10.35,D
1.41498,104.25195,314.65,1.25,1.11,2026-03-23,0211,Terra,MODIS,20,6.1NRT,286.16,12.99,D
1.76392,101.63739,332.35,1,1,2026-03-23,0211,Terra,MODIS,85,6.1NRT,300.4,24.43,D
1.76267,101.64612,324.19,1,1,2026-03-23,0211,Terra,MODIS,64,6.1NRT,300.52,14.49,D
1.49457,103.52868,310.5,1.14,1.06,2026-03-23,0211,Terra,MODIS,24,6.1NRT,298.06,6.45,D
1.65026,101.47331,346.11,1,1,2026-03-23,0211,Terra,MODIS,93,6.1NRT,303.07,45.35,D
1.64901,101.48203,340.93,1,1,2026-03-23,0211,Terra,MODIS,91,6.1NRT,302.85,36.18,D
1.64776,101.49075,329.15,1,1,2026-03-23,0211,Terra,MODIS,83,6.1NRT,300.87,19.2,D
1.64148,101.4721,320.14,1,1,2026-03-23,0211,Terra,MODIS,74,6.1NRT,300.13,10.22,D
1.64023,101.48082,319.47,1,1,2026-03-23,0211,Terra,MODIS,73,6.1NRT,300.59,9.82,D
1.39826,101.69307,318.1,1,1,2026-03-23,0211,Terra,MODIS,72,6.1NRT,297.03,11.06,D
1.397,101.70181,313.19,1,1,2026-03-23,0211,Terra,MODIS,64,6.1NRT,297.22,6.94,D
1.38778,101.68517,364.02,1,1,2026-03-23,0211,Terra,MODIS,100,6.1NRT,297.11,92.77,D
1.38653,101.69392,342.78,1,1,2026-03-23,0211,Terra,MODIS,92,6.1NRT,296.65,43.29,D
1.09612,101.66212,328.42,1,1,2026-03-23,0211,Terra,MODIS,83,6.1NRT,299.43,22.14,D
0.65337,103.20638,313.23,1.12,1.05,2026-03-23,0211,Terra,MODIS,66,6.1NRT,298.9,6.63,D
0.65197,103.21612,314.91,1.12,1.05,2026-03-23,0211,Terra,MODIS,69,6.1NRT,299.32,7.93,D
0.41327,103.52535,311.42,1.17,1.07,2026-03-23,0211,Terra,MODIS,62,6.1NRT,299,5.43,D
0.34672,103.09946,314.09,1.11,1.05,2026-03-23,0213,Terra,MODIS,61,6.1NRT,300.85,8.3,D
0.24135,102.8634,312.79,1.09,1.04,2026-03-23,0213,Terra,MODIS,60,6.1NRT,299.1,6.22,D
0.22388,102.27912,314.25,1.04,1.02,2026-03-23,0213,Terra,MODIS,65,6.1NRT,298.74,7.01,D
-2.06792,101.39906,308.78,1.02,1.01,2026-03-23,0213,Terra,MODIS,62,6.1NRT,295.57,5.95,D
-5.22263,104.78247,308.89,1.69,1.28,2026-03-23,0213,Terra,MODIS,62,6.1NRT,294.96,10.08,D
-5.23384,104.78085,308.56,1.69,1.28,2026-03-23,0213,Terra,MODIS,56,6.1NRT,294.82,10.01,D
-6.95926,107.7968,309.85,3.16,1.68,2026-03-23,0213,Terra,MODIS,52,6.1NRT,294.02,29.81,D
-6.10625,105.4277,311.09,1.73,1.29,2026-03-23,0837,Aqua,MODIS,46,6.1NRT,295.84,15.2,D
1.39061,101.69193,335.96,1.24,1.11,2026-03-23,0839,Aqua,MODIS,87,6.1NRT,301.53,41.87,D
1.3866,100.66077,321.67,1.1,1.04,2026-03-23,0839,Aqua,MODIS,76,6.1NRT,299.05,12.56,D
1.59982,101.50208,333.84,1.21,1.1,2026-03-23,0839,Aqua,MODIS,85,6.1NRT,299.69,33.91,D
1.63508,101.47542,320.1,1.21,1.09,2026-03-23,0839,Aqua,MODIS,23,6.1NRT,299.89,10.24,D
1.6462,101.48455,355.93,1.21,1.09,2026-03-23,0839,Aqua,MODIS,98,6.1NRT,302.69,86.61,D
1.64465,101.47402,341,1.21,1.09,2026-03-23,0839,Aqua,MODIS,90,6.1NRT,302.25,45.25,D
1.76298,101.64585,328.2,1.24,1.11,2026-03-23,0839,Aqua,MODIS,81,6.1NRT,301.32,26.39,D
1.76139,101.63504,381.79,1.24,1.11,2026-03-23,0839,Aqua,MODIS,100,6.1NRT,302.63,211.09,D
1.79204,101.70813,348.55,1.25,1.11,2026-03-23,0839,Aqua,MODIS,94,6.1NRT,302.64,69.03,D
1.79042,101.69724,342.73,1.25,1.11,2026-03-23,0839,Aqua,MODIS,91,6.1NRT,302.29,54.34,D
1.79323,101.70234,348.16,1.25,1.11,2026-03-23,0839,Aqua,MODIS,94,6.1NRT,303.04,67.89,D
1.40996,104.2484,325.15,1.89,1.34,2026-03-23,0839,Aqua,MODIS,74,6.1NRT,299.63,39.62,D
2.04127,102.72077,321.45,1.48,1.2,2026-03-23,0839,Aqua,MODIS,73,6.1NRT,299.34,20.48,D
1.97304,101.53128,340.42,1.23,1.1,2026-03-23,0839,Aqua,MODIS,90,6.1NRT,300.53,48.71,D
1.9827,101.52991,322.96,1.23,1.1,2026-03-23,0839,Aqua,MODIS,75,6.1NRT,300.26,17.94,D
1.98115,101.51922,324.47,1.23,1.1,2026-03-23,0839,Aqua,MODIS,77,6.1NRT,299.92,20.05,D
-2.14276,100.97422,350.75,1.05,1.02,2026-03-23,0839,Aqua,MODIS,96,6.1NRT,300.06,59.12,D
-0.51219,101.8751,318.86,1.2,1.09,2026-03-23,0839,Aqua,MODIS,0,6.1NRT,298.58,12.58,D
0.21495,102.27722,318.31,1.3,1.13,2026-03-23,0839,Aqua,MODIS,30,6.1NRT,300.22,9.85,D
0.565,103.2022,326.52,1.52,1.22,2026-03-23,0839,Aqua,MODIS,71,6.1NRT,299.41,28.36,D
0.58824,103.2123,333.14,1.53,1.22,2026-03-23,0839,Aqua,MODIS,82,6.1NRT,300.21,41,D
1.41841,104.25847,322.08,1.9,1.35,2026-03-23,0839,Aqua,MODIS,45,6.1NRT,299.52,31,D
0.5989,103.21072,335.56,1.53,1.22,2026-03-23,0839,Aqua,MODIS,87,6.1NRT,301.11,46.39,D
1.81546,99.79806,318.11,1.03,1.01,2026-03-23,0839,Aqua,MODIS,73,6.1NRT,297.86,9.83,D
2.90543,103.30289,330.14,1.69,1.28,2026-03-23,0839,Aqua,MODIS,83,6.1NRT,296.54,48.4,D
2.87913,97.79855,323.39,1.02,1.01,2026-03-23,0839,Aqua,MODIS,79,6.1NRT,298.37,15.97,D
3.14074,98.81004,317.99,1,1,2026-03-23,0839,Aqua,MODIS,68,6.1NRT,293.88,11.48,D
3.16742,98.06135,320.57,1.01,1,2026-03-23,0839,Aqua,MODIS,50,6.1NRT,304.8,9.47,D
4.87745,100.61543,321.06,1.19,1.08,2026-03-23,0841,Aqua,MODIS,69,6.1NRT,299.9,15.45,D
4.82184,97.6717,315.98,1.01,1,2026-03-23,0841,Aqua,MODIS,70,6.1NRT,300.59,7.4,D
4.87648,97.55586,322.49,1.01,1,2026-03-23,0841,Aqua,MODIS,78,6.1NRT,300.66,12.46,D
4.91469,97.19126,317.69,1.02,1.01,2026-03-23,0841,Aqua,MODIS,73,6.1NRT,299.09,10,D
5.16804,96.71272,319.07,1.05,1.02,2026-03-23,0841,Aqua,MODIS,74,6.1NRT,302.38,8.85,D
6.00452,100.48498,321.57,1.2,1.09,2026-03-23,0841,Aqua,MODIS,59,6.1NRT,305.64,9.25,D
5.99913,100.37934,321.09,1.19,1.08,2026-03-23,0841,Aqua,MODIS,67,6.1NRT,305.03,8.8,D
1.84891,101.67048,308.93,2.07,1.4,2026-03-23,1433,Terra,MODIS,76,6.1NRT,293.59,20.8,N
1.65305,101.4928,320.97,1.99,1.38,2026-03-23,1433,Terra,MODIS,100,6.1NRT,294.07,45.74,N
1.65059,101.47541,327.42,1.98,1.37,2026-03-23,1433,Terra,MODIS,100,6.1NRT,294.83,65.01,N
1.64532,101.48724,312.47,1.99,1.38,2026-03-23,1433,Terra,MODIS,85,6.1NRT,293.84,26.63,N
1.65744,101.48555,323.88,1.99,1.38,2026-03-23,1433,Terra,MODIS,100,6.1NRT,294.21,53.92,N
1.65511,101.46815,313.1,1.98,1.37,2026-03-23,1433,Terra,MODIS,86,6.1NRT,294.04,26.5,N
1.76729,101.65066,304.55,2.06,1.4,2026-03-23,1433,Terra,MODIS,61,6.1NRT,292.8,13.07,N
1.76474,101.63267,327.51,2.05,1.39,2026-03-23,1433,Terra,MODIS,100,6.1NRT,293.31,70.44,N
1.77001,101.64457,315.89,2.06,1.4,2026-03-23,1433,Terra,MODIS,92,6.1NRT,293.08,37,N
1.7676,101.62656,319.4,2.05,1.39,2026-03-23,1433,Terra,MODIS,98,6.1NRT,292.72,46.12,N
1.78963,101.69717,311.83,2.08,1.4,2026-03-23,1433,Terra,MODIS,83,6.1NRT,292.9,25.54,N
1.80447,101.71368,303.62,2.09,1.41,2026-03-23,1433,Terra,MODIS,50,6.1NRT,292.26,11.12,N
1.802,101.69546,309.59,2.08,1.4,2026-03-23,1433,Terra,MODIS,78,6.1NRT,292.56,22.41,N
1.84637,101.65238,312.59,2.07,1.4,2026-03-23,1433,Terra,MODIS,85,6.1NRT,293.91,28.16,N
1.85189,101.66345,312.06,2.07,1.4,2026-03-23,1433,Terra,MODIS,84,6.1NRT,293.87,27.44,N
1.84949,101.64533,309.98,2.07,1.4,2026-03-23,1433,Terra,MODIS,79,6.1NRT,293.44,22.42,N
1.97565,101.53115,306.14,2.03,1.39,2026-03-23,1433,Terra,MODIS,67,6.1NRT,292.29,14.92,N
2.9149,103.30264,303.38,2.93,1.63,2026-03-23,1433,Terra,MODIS,55,6.1NRT,292.07,20.54,N
2.57577,100.21568,312.73,1.64,1.26,2026-03-23,1433,Terra,MODIS,86,6.1NRT,291.84,21.27,N
2.57822,100.22355,302.13,1.64,1.26,2026-03-23,1433,Terra,MODIS,33,6.1NRT,291.95,7.19,N
2.57632,100.20921,305.45,1.64,1.26,2026-03-23,1433,Terra,MODIS,64,6.1NRT,292.2,11.2,N
1.85452,101.65752,300.79,2.49,1.52,2026-03-23,2057,Aqua,MODIS,16,6.1NRT,290.06,17.86,N
1.85117,101.679,301.99,2.5,1.52,2026-03-23,2057,Aqua,MODIS,30,6.1NRT,290.45,21.39,N
1.65727,101.50047,304.96,2.44,1.51,2026-03-23,2057,Aqua,MODIS,32,6.1NRT,282.56,29.44,N
1.52175,102.1179,303.08,2.75,1.59,2026-03-23,2057,Aqua,MODIS,53,6.1NRT,290.26,18.09,N
6.0689,100.38017,318.22,3,1.65,2026-03-24,0249,Terra,MODIS,67,6.1NRT,303.48,33.84,D
4.89867,100.71422,311.34,3.35,1.73,2026-03-24,0249,Terra,MODIS,24,6.1NRT,297.7,30.11,D
4.90891,97.12733,307.82,1.72,1.29,2026-03-24,0251,Terra,MODIS,47,6.1NRT,296.93,8.58,D
1.84053,104.07398,325.18,4.31,1.92,2026-03-24,0739,Aqua,MODIS,68,6.1NRT,293.7,150.74,D
1.84517,104.06924,323.27,4.31,1.92,2026-03-24,0739,Aqua,MODIS,72,6.1NRT,293.85,132.39,D
2.91015,103.30727,311.08,4.75,1.99,2026-03-24,0739,Aqua,MODIS,46,6.1NRT,294.36,55.75,D
3.21512,103.41022,311.57,4.61,1.97,2026-03-24,0739,Aqua,MODIS,37,6.1NRT,294.19,56.17,D
3.21753,103.40596,311.7,4.61,1.97,2026-03-24,0739,Aqua,MODIS,38,6.1NRT,294.16,57.87,D
-2.52056,103.68916,300.53,2.94,1.63,2026-03-24,1333,Terra,MODIS,18,6.1NRT,289.43,21.04,N
1.39172,104.24973,302.24,2.28,1.46,2026-03-24,1333,Terra,MODIS,47,6.1NRT,288.24,12.56,N
1.39095,104.24443,301.78,2.28,1.46,2026-03-24,1333,Terra,MODIS,43,6.1NRT,288.47,10.91,N
1.51706,102.0994,301.14,3.39,1.74,2026-03-24,1333,Terra,MODIS,38,6.1NRT,290,18.27,N
1.85308,104.0867,303.64,2.3,1.47,2026-03-24,1333,Terra,MODIS,56,6.1NRT,291.46,15.68,N
1.64135,101.46805,306.05,3.8,1.82,2026-03-24,1333,Terra,MODIS,52,6.1NRT,292.7,33.25,N
1.65472,101.4926,304.24,3.78,1.82,2026-03-24,1333,Terra,MODIS,54,6.1NRT,292.74,26.39,N
1.7728,101.63963,306.59,3.66,1.79,2026-03-24,1333,Terra,MODIS,57,6.1NRT,291.52,35.49,N
1.7671,101.63508,309.4,3.66,1.79,2026-03-24,1333,Terra,MODIS,77,6.1NRT,291.86,51.68,N
1.85011,101.65511,307.16,3.64,1.79,2026-03-24,1333,Terra,MODIS,70,6.1NRT,290.81,41.71,N
1.84457,101.64942,303.65,3.64,1.79,2026-03-24,1333,Terra,MODIS,56,6.1NRT,290.59,28.65,N
1.96626,101.5294,304.99,3.71,1.8,2026-03-24,1333,Terra,MODIS,62,6.1NRT,290.19,34.57,N
3.21243,103.41792,314.04,2.48,1.52,2026-03-24,1333,Terra,MODIS,88,6.1NRT,293.19,37.87,N
3.20814,103.41204,305.02,2.48,1.52,2026-03-24,1333,Terra,MODIS,48,6.1NRT,293,16.41,N
0.96871,104.61515,305.16,1.8,1.31,2026-03-24,2000,Aqua,MODIS,22,6.1NRT,292.36,12.61,N
3.90813,108.13615,315.72,1.05,1.02,2026-03-25,0152,Terra,MODIS,57,6.1NRT,286.9,10.85,D
3.89916,108.13489,315.76,1.05,1.02,2026-03-25,0152,Terra,MODIS,61,6.1NRT,286.54,11.11,D
2.91474,103.31084,312.43,1.33,1.14,2026-03-25,0152,Terra,MODIS,47,6.1NRT,296.5,8.12,D
1.84611,104.08223,313.33,1.16,1.07,2026-03-25,0152,Terra,MODIS,62,6.1NRT,296.21,8.17,D
1.84502,101.66206,318.55,1.68,1.28,2026-03-25,0152,Terra,MODIS,29,6.1NRT,298.48,19.5,D
1.44417,104.26968,329.05,1.12,1.06,2026-03-25,0152,Terra,MODIS,0,6.1NRT,298.18,25.44,D
1.79223,101.70756,326.95,1.67,1.27,2026-03-25,0152,Terra,MODIS,81,6.1NRT,299.1,35.5,D
1.41632,104.26588,316.22,1.12,1.06,2026-03-25,0152,Terra,MODIS,41,6.1NRT,298.47,8.77,D
1.76697,101.64458,330.28,1.68,1.28,2026-03-25,0152,Terra,MODIS,84,6.1NRT,299.27,50.06,D
1.65086,101.48647,322.49,1.73,1.29,2026-03-25,0152,Terra,MODIS,63,6.1NRT,298.2,24.43,D
1.65228,101.47979,317.04,1.73,1.29,2026-03-25,0152,Terra,MODIS,54,6.1NRT,297.8,15.85,D
1.39431,100.67152,315.24,1.98,1.37,2026-03-25,0152,Terra,MODIS,67,6.1NRT,295.73,21.26,D
0.3548,103.09622,313.06,1.27,1.12,2026-03-25,0154,Terra,MODIS,47,6.1NRT,298.36,7.44,D
0.34497,103.09486,313.43,1.27,1.12,2026-03-25,0154,Terra,MODIS,50,6.1NRT,298.95,8.5,D
0.21513,102.28057,314.7,1.43,1.18,2026-03-25,0154,Terra,MODIS,63,6.1NRT,296.91,11.24,D
-2.52469,106.4569,333.22,1.03,1.01,2026-03-25,0154,Terra,MODIS,87,6.1NRT,285.26,31.91,D
-2.6255,105.93371,310.54,1.01,1,2026-03-25,0154,Terra,MODIS,65,6.1NRT,290.87,6.22,D
-7.00695,107.813,307.05,1.31,1.13,2026-03-25,0154,Terra,MODIS,31,6.1NRT,291.12,5.97,D
-7.04737,107.7378,311.19,1.29,1.13,2026-03-25,0154,Terra,MODIS,44,6.1NRT,294.07,7.78,D
-7.04893,107.74918,313.53,1.3,1.13,2026-03-25,0154,Terra,MODIS,66,6.1NRT,295.31,10.29,D
-6.10507,105.42308,316.04,1.01,1.01,2026-03-25,0818,Aqua,MODIS,44,6.1NRT,295.95,10.29,D
-4.78201,103.46152,309.06,1.15,1.07,2026-03-25,0818,Aqua,MODIS,67,6.1NRT,285.46,7.26,D
-4.00946,102.6542,313.77,1.25,1.11,2026-03-25,0818,Aqua,MODIS,72,6.1NRT,274.62,15.42,D
-4.0072,102.64729,313.06,1.25,1.11,2026-03-25,0818,Aqua,MODIS,63,6.1NRT,275.73,14.67,D
-3.25776,104.98692,313.65,1.01,1,2026-03-25,0818,Aqua,MODIS,65,6.1NRT,295.9,6.29,D
-3.27304,103.80766,314.6,1.08,1.04,2026-03-25,0818,Aqua,MODIS,46,6.1NRT,296.88,7,D
-2.91554,103.98403,312.53,1.05,1.03,2026-03-25,0818,Aqua,MODIS,0,6.1NRT,297.6,6.17,D
-2.3649,105.85058,340.34,1.01,1.01,2026-03-25,0818,Aqua,MODIS,91,6.1NRT,296.08,40.41,D
-2.31342,105.88231,311.79,1.01,1.01,2026-03-25,0818,Aqua,MODIS,36,6.1NRT,294.71,4.37,D
-2.31472,105.87349,318.26,1.01,1.01,2026-03-25,0818,Aqua,MODIS,74,6.1NRT,294.21,9.76,D
-2.31601,105.86468,315.72,1.01,1.01,2026-03-25,0818,Aqua,MODIS,71,6.1NRT,294.81,7.33,D
-2.09858,105.96467,319.38,1.02,1.01,2026-03-25,0818,Aqua,MODIS,71,6.1NRT,290.19,12.72,D
-2.58181,101.24802,311.12,1.49,1.2,2026-03-25,0818,Aqua,MODIS,63,6.1NRT,295.75,8.61,D
-2.3639,101.21163,323.68,1.48,1.2,2026-03-25,0818,Aqua,MODIS,76,6.1NRT,295.27,28.93,D
-2.21302,101.02336,335.52,1.53,1.22,2026-03-25,0818,Aqua,MODIS,89,6.1NRT,296.05,48.76,D
-2.2149,101.01007,336.87,1.53,1.22,2026-03-25,0818,Aqua,MODIS,89,6.1NRT,296.59,51.45,D
-2.21918,101.01762,340.85,1.53,1.22,2026-03-25,0818,Aqua,MODIS,92,6.1NRT,296.32,64.73,D
-2.22315,100.99108,321.03,1.53,1.22,2026-03-25,0818,Aqua,MODIS,60,6.1NRT,297.3,16.23,D
-2.14836,100.98016,326.29,1.53,1.22,2026-03-25,0818,Aqua,MODIS,83,6.1NRT,295.1,30.94,D
-2.12511,100.99035,319.73,1.53,1.22,2026-03-25,0818,Aqua,MODIS,69,6.1NRT,292.36,20.45,D
-2.11956,100.99768,309.94,1.53,1.22,2026-03-25,0818,Aqua,MODIS,44,6.1NRT,289.63,7.64,D
-2.12153,100.98442,313.75,1.53,1.22,2026-03-25,0818,Aqua,MODIS,68,6.1NRT,291.37,12.65,D
-1.25562,102.56539,310.51,1.17,1.08,2026-03-25,0818,Aqua,MODIS,60,6.1NRT,291.76,6.36,D
-0.19557,104.63063,323.99,1,1,2026-03-25,0818,Aqua,MODIS,73,6.1NRT,291.38,17.67,D
0.10781,104.63019,326.39,1,1,2026-03-25,0818,Aqua,MODIS,0,6.1NRT,296.34,19.28,D
0.10654,104.62149,333.98,1,1,2026-03-25,0818,Aqua,MODIS,65,6.1NRT,297.12,28.84,D
0.11529,104.6202,310.68,1,1,2026-03-25,0818,Aqua,MODIS,32,6.1NRT,296.27,5.05,D
0.21408,102.27623,315.11,1.17,1.08,2026-03-25,0818,Aqua,MODIS,44,6.1NRT,293.6,10.03,D
0.34935,103.12704,316.83,1.07,1.03,2026-03-25,0818,Aqua,MODIS,48,6.1NRT,296.99,8.46,D
0.35427,103.09785,328.01,1.07,1.03,2026-03-25,0818,Aqua,MODIS,60,6.1NRT,296.67,19.13,D
0.28235,102.34879,311.31,1.16,1.07,2026-03-25,0818,Aqua,MODIS,40,6.1NRT,294.26,6.57,D
0.49515,103.30682,317.26,1.05,1.02,2026-03-25,0818,Aqua,MODIS,69,6.1NRT,299.81,8.17,D
0.6558,104.28131,347.77,1,1,2026-03-25,0818,Aqua,MODIS,71,6.1NRT,299.6,50.53,D
0.56677,103.22419,327.35,1.06,1.03,2026-03-25,0818,Aqua,MODIS,61,6.1NRT,297.78,18.45,D
0.56543,103.21502,333.98,1.06,1.03,2026-03-25,0818,Aqua,MODIS,75,6.1NRT,298.7,26.28,D
0.57306,103.20451,328.21,1.06,1.03,2026-03-25,0818,Aqua,MODIS,76,6.1NRT,299.49,17.38,D
0.57172,103.19532,320.25,1.06,1.03,2026-03-25,0818,Aqua,MODIS,18,6.1NRT,297.08,8.44,D
0.59103,103.20186,333.89,1.06,1.03,2026-03-25,0818,Aqua,MODIS,86,6.1NRT,301.53,24.42,D
0.61369,103.23036,318.92,1.05,1.03,2026-03-25,0818,Aqua,MODIS,12,6.1NRT,300.52,6.12,D
0.61233,103.2212,323.04,1.05,1.03,2026-03-25,0818,Aqua,MODIS,70,6.1NRT,300.88,10.18,D
0.64687,103.20667,317.23,1.06,1.03,2026-03-25,0818,Aqua,MODIS,69,6.1NRT,300.25,7.45,D
0.9361,104.60354,320.05,1,1,2026-03-25,0818,Aqua,MODIS,65,6.1NRT,291.63,10.09,D
0.94485,104.60224,338.7,1,1,2026-03-25,0818,Aqua,MODIS,89,6.1NRT,294.92,32.84,D
0.94357,104.59354,328.09,1,1,2026-03-25,0818,Aqua,MODIS,73,6.1NRT,294.1,18.14,D
0.98505,104.55508,325.99,1,1,2026-03-25,0818,Aqua,MODIS,79,6.1NRT,293.42,16.76,D
0.98377,104.54639,337.33,1,1,2026-03-25,0818,Aqua,MODIS,88,6.1NRT,293.8,32.3,D
0.9938,104.55379,326.7,1,1,2026-03-25,0818,Aqua,MODIS,80,6.1NRT,294.29,17.95,D
0.99252,104.5451,331.79,1,1,2026-03-25,0818,Aqua,MODIS,84,6.1NRT,294.19,24.3,D
0.84519,103.36068,310.75,1.04,1.02,2026-03-25,0818,Aqua,MODIS,0,6.1NRT,294.68,3.4,D
1.06325,104.33263,317.57,1,1,2026-03-25,0818,Aqua,MODIS,64,6.1NRT,296.32,8.74,D
1.05941,104.30651,336.13,1,1,2026-03-25,0818,Aqua,MODIS,87,6.1NRT,295.57,30.55,D
1.05813,104.29781,352.96,1,1,2026-03-25,0818,Aqua,MODIS,97,6.1NRT,297.23,62.15,D
1.072,104.33133,315.36,1,1,2026-03-25,0818,Aqua,MODIS,42,6.1NRT,297.31,6.68,D
1.06817,104.30522,325.19,1,1,2026-03-25,0818,Aqua,MODIS,78,6.1NRT,295.73,16.06,D
1.06689,104.29652,330.7,1,1,2026-03-25,0818,Aqua,MODIS,83,6.1NRT,297.13,23.21,D
1.06561,104.28781,321.27,1,1,2026-03-25,0818,Aqua,MODIS,74,6.1NRT,296.37,12.14,D
1.09827,104.32746,316.91,1,1,2026-03-25,0818,Aqua,MODIS,63,6.1NRT,295.83,8.08,D
1.02868,103.41354,318.59,1.03,1.02,2026-03-25,0818,Aqua,MODIS,59,6.1NRT,301.54,6.73,D
1.32228,103.64317,310.14,1.02,1.01,2026-03-25,0820,Aqua,MODIS,0,6.1NRT,288.48,4.21,D
1.44152,104.27003,326.47,1,1,2026-03-25,0820,Aqua,MODIS,60,6.1NRT,297.42,17.41,D
1.45992,104.15166,311.32,1,1,2026-03-25,0820,Aqua,MODIS,48,6.1NRT,295.28,5.61,D
1.45865,104.14294,317.65,1,1,2026-03-25,0820,Aqua,MODIS,68,6.1NRT,295.69,10.99,D
1.09488,101.65785,315.01,1.24,1.11,2026-03-25,0820,Aqua,MODIS,57,6.1NRT,299.38,9.56,D
1.67707,104.17288,318.72,1,1,2026-03-25,0820,Aqua,MODIS,72,6.1NRT,295.01,10.76,D
1.65058,103.42478,325.71,1.03,1.01,2026-03-25,0820,Aqua,MODIS,80,6.1NRT,294.5,19.23,D
1.51,102.10195,328.07,1.16,1.07,2026-03-25,0820,Aqua,MODIS,81,6.1NRT,300.38,22.9,D
1.81452,104.11038,312.3,1,1,2026-03-25,0820,Aqua,MODIS,57,6.1NRT,288.78,5.48,D
1.83974,104.08324,318.52,1,1,2026-03-25,0820,Aqua,MODIS,66,6.1NRT,290.36,10.93,D
1.8485,104.08195,315.54,1,1,2026-03-25,0820,Aqua,MODIS,50,6.1NRT,290.2,8.22,D
1.64642,101.48953,324.6,1.24,1.11,2026-03-25,0820,Aqua,MODIS,69,6.1NRT,299.81,17.63,D
1.64478,101.47871,321.58,1.25,1.11,2026-03-25,0820,Aqua,MODIS,58,6.1NRT,300.68,13.1,D
1.65084,101.25295,321.39,1.29,1.13,2026-03-25,0820,Aqua,MODIS,75,6.1NRT,300.97,14.19,D
1.7606,101.62995,325.23,1.22,1.1,2026-03-25,0820,Aqua,MODIS,79,6.1NRT,299.1,21.64,D
1.79082,101.70072,325.03,1.21,1.09,2026-03-25,0820,Aqua,MODIS,77,6.1NRT,301.57,17.75,D
1.96193,101.54434,351.38,1.22,1.1,2026-03-25,0820,Aqua,MODIS,96,6.1NRT,300.96,77.81,D
1.96034,101.53369,336.95,1.23,1.1,2026-03-25,0820,Aqua,MODIS,88,6.1NRT,301.66,42.41,D
1.95874,101.52301,314.44,1.23,1.1,2026-03-25,0820,Aqua,MODIS,32,6.1NRT,299.3,7.91,D
